	Артикул	Наименование	Количество	Единица измерения	Цена для конечного пользователя, руб.	Стоимость для конечного пользователя, руб.	Примечания	Дата выдачи КП	Номер КП	Проектная скидка	"Цена с проектной скидкой,
  руб."	"Стоимость с проектной скидкой,
  руб."	Стандартная скидка	"Цена со стандартной скидкой,
  руб."	"Стоимость со стандартной скидкой,
  руб."	Цена для конечного пользователя, $	Стоимость для конечного пользователя, $	"Цена с проектной скидкой,
  $"	"Стоимость с проектной скидкой,
  $"	Цена для конечного пользователя, руб	Стоимость для конечного пользователя, руб	Цена с проектной скидкой, руб	Стоимость с проектной скидкой, руб	Цена , руб.	Стоимость руб.	проектная скидка	Цена со скидкой, руб.	Стоимость со скидкой, руб.	Цена для конечного пользователя, €	Стоимость для конечного пользователя, €	Цена с проектной скидкой, €	Стоимость с проектной скидкой, €	Скидка для конечного пользователя	Цена для конечного пользователя со скидкой, руб.	Стоимость для конечного пользователя со скидкой, руб.	Цена со специальной скидкой, $	Стоимость со специальной скидкой, $	"Цена с проектной скидкой,
  €"	"Стоимость с проектной скидкой,
  €"	"Цена,
  руб. "	скидка	цена со скидкой	стоимость со скидкой	Цена для конечного пользователя, Руб.	Стоимость для конечного пользователя, Руб.	"Цена с проектной скидкой,
  Руб."	"Стоимость с проектной скидкой,
  Руб."	Стоимость , руб.	Unnamed: 6	 руб.	спец ЕНДЮЗЕР	Цена со скидкой от , руб.	Входная стоимость	Стоимость для конечного пользователя, $.	"Цена с проектной скидкой,
  $."	"Стоимость с проектной скидкой,
  $."	"Ширина
мм"	"Глубина
мм"	Высота мм	Масса, кг	Unnamed: 2	Цена для конечного пользователя, $.
2678	C3.RP4235	Шкаф телекоммуникационный C3 42U 600х1000, черный, дверь перф.	1.0	шт.	108200.0	108200.0	серия в реестре (нагрузка 1000 кг)	01.07.2022	4586																																																					
2679	C3.GR2008	Комплект заземления для шкафов серии C3.RP3	1.0	шт.	1700.0	1700.0	серия в реестре	01.07.2022	4586																																																					
2680	C3.SB0074	Силовой шнур C13 - C14, 1,8 м, с фиксацией V-lock	800.0	шт.	1360.0	1088000.0		02.07.2022	4587	0.33	910.0	728000.0																																																		
2681	C3.SB0074_1	Силовой шнур C13 - C14, 1,2 м, с фиксацией V-lock	80.0	шт.	1140.0	91200.0		02.07.2022	4587	0.33	760.0	60800.0																																																		
2682	C3.SB0074_2	Силовой шнур C13 - C14, 0,6 м, с фиксацией V-lock	250.0	шт.	1130.0	282500.0		02.07.2022	4587	0.33	760.0	190000.0																																																		
2683	C3.SB0075	Силовой шнур C13 - C14, 2,4 м, с фиксацией P-lock	1650.0	шт.	1610.0	2656500.0		02.07.2022	4587	0.33	1080.0	1782000.0																																																		
2684	C3.SB0075_1	Силовой шнур C13 - C14, 1,2 м, с фиксацией P-lock	1600.0	шт.	1150.0	1840000.0		02.07.2022	4587	0.33	770.0	1232000.0																																																		
2685	C3.SB0075_2	Силовой шнур C13 - C14, 1,8 м, с фиксацией P-lock	200.0	шт.	1360.0	272000.0		02.07.2022	4587	0.33	910.0	182000.0																																																		
2686	C3.MM1200	Модуль монитор. 1U C3, 12 портов датч.	1.0	шт.	222700.0	222700.0		03.07.2022	4589	0.33	149200.0	149200.0																																																		
2687	C3.MS0507	Датчик температуры/влажности, кабель 1,5м, удлиняемый	6.0	шт.	27800.0	166800.0		03.07.2022	4589	0.33	18600.0	111600.0																																																		
2688	C3.MS0501	Датчик температуры/влажности, кабель 0,3м	0.0	шт.	20400.0	0.0		03.07.2022	4589	0.33	13700.0	0.0																																																		
2689	C3.MS3101	Датчик открывания двери, кабель 4.5м	6.0	шт.	12700.0	76200.0		03.07.2022	4589	0.33	8500.0	51000.0																																																		
2690	C3.MM0400	Модуль монитор. C3, 4 порта датч.	1.0	шт.	151400.0	151400.0		03.07.2022	4589	0.33	101400.0	101400.0																																																		
2691	C3.MS0507	Датчик температуры/влажности, кабель 1,5м, удлиняемый	2.0	шт.	27800.0	55600.0		03.07.2022	4589	0.33	18600.0	37200.0																																																		
2692	C3.MS0501	Датчик температуры/влажности, кабель 0,3м	0.0	шт.	20400.0	0.0		03.07.2022	4589	0.33	13700.0	0.0																																																		
2693	C3.MS3101	Датчик открывания двери, кабель 4.5м	2.0	шт.	12700.0	25400.0		03.07.2022	4589	0.33	8500.0	17000.0																																																		
2694	C3.MM0800	Модуль монитор. C3, 8 портов датч.	1.0	шт.	187000.0	187000.0		03.07.2022	4589	0.33	125300.0	125300.0																																																		
2695	C3.MS0507	Датчик температуры/влажности, кабель 1,5м, удлиняемый	2.0	шт.	27800.0	55600.0		03.07.2022	4589	0.33	18600.0	37200.0																																																		
2696	C3.MS0501	Датчик температуры/влажности, кабель 0,3м	0.0	шт.	20400.0	0.0		03.07.2022	4589	0.33	13700.0	0.0																																																		
2697	C3.MS3101	Датчик открывания двери, кабель 4.5м	2.0	шт.	12700.0	25400.0		03.07.2022	4589	0.33	8500.0	17000.0																																																		
2698	C3.MS0901	Датчик протечки точечный, кабель 5м	1.0	шт.	35600.0	35600.0		03.07.2022	4589	0.33	23900.0	23900.0																																																		
2699	C3.MM0800	Модуль монитор. C3, 8 портов датч.	1.0	шт.	187000.0	187000.0		03.07.2022	4589	0.33	125300.0	125300.0																																																		
2700	C3.MS0507	Датчик температуры/влажности, кабель 1,5м, удлиняемый	1.0	шт.	27800.0	27800.0		03.07.2022	4589	0.33	18600.0	18600.0																																																		
2701	C3.MS0501	Датчик температуры/влажности, кабель 0,3м	0.0	шт.	20400.0	0.0		03.07.2022	4589	0.33	13700.0	0.0																																																		
2702	C3.MS3101	Датчик открывания двери, кабель 4.5м	1.0	шт.	12700.0	12700.0		03.07.2022	4589	0.33	8500.0	8500.0																																																		
2703	C3.MS0901	Датчик протечки точечный, кабель 5м	1.0	шт.	35600.0	35600.0		03.07.2022	4589	0.33	23900.0	23900.0																																																		
2704	C3.UP1120	ИБП C3 2U 2000ВА/1800 Вт, LCD, АКБ 4х9Ач, C13-8	12.0	шт.	80200.0	962400.0		08.08.2022	4590	0.33	53700.0	644400.0																																																		
2705	C3.UPB120	Батарейный кабинет для ИБП C3 2U 2000ВА, встроенное ЗУ 1,4А/55±0.5В, 8*9Aч/12В	36.0	шт.	52900.0	1904400.0		08.08.2022	4590	0.33	35400.0	1274400.0																																																		
2706	C3.UPR001	Комплект креплений для установки ИБП C3 в стойку, 2U	48.0	шт.	5200.0	249600.0		08.08.2022	4590	0.33	3500.0	168000.0																																																		
2707	C3.UPN003	Карта SNMP для ИБП 1-3кВА c возможностью подключения датчиков среды	12.0	шт.	22300.0	267600.0		08.08.2022	4590	0.33	14900.0	178800.0																																																		
2708	C3.RF4207	Шкаф C3 42U 800*1050, черный, дверь перф.	6.0	шт.	195600.0	1173600.0		08.08.2022	4590	0.33	131100.0	786600.0																																																		
2709	C3.OV2002	Органайзер кабельный C3 верт., с крышкой и каб.вводами, 42U с комплектом стяжек Velcro (10 шт.)	12.0	шт.	12000.0	144000.0		08.08.2022	4590	0.33	8040.0	96480.0																																																		
2710	C3.SH1001	Полка д/размещ.оборуд.C3 стационарная, 1U, 125 кг	24.0	шт.	4700.0	112800.0		08.08.2022	4590	0.33	3150.0	75600.0																																																		
2711	C3.BP2001	Панель-заглушка C3 пластик., 1U, быстросъемн.	60.0	шт.	400.0	24000.0		08.08.2022	4590	0.33	270.0	16200.0																																																		
2712	C3.OH1005	Органайзер кабельный C3 гориз., с крышкой, 1U	12.0	шт.	1100.0	13200.0		08.08.2022	4590	0.33	740.0	8880.0																																																		
2713	C3.TD1003	Стяжка Velcro, L=4500 мм, черная, 1 шт.	6.0	шт.	6000.0	36000.0		08.08.2022	4590	0.33	4020.0	24120.0																																																		
2714	C3.GR1006	Комплект заземления C3 д/шкафа, гориз. (шина, 15 проводов, крепеж)	6.0	шт.	6200.0	37200.0		08.08.2022	4590	0.33	4150.0	24900.0																																																		
2715	C3.PS3001	Стоечный переключатель нагрузки C3, 1U, 230В, 16А, вход C20-2, выход С13-8, C19-1	2.0	шт.	96100.0	192200.0		04.07.2022	4591	0.33	64400.0	128800.0																																																		
2716	C3.PS3101	Сетевая карта SNMP для переключателя нагрузки	2.0	шт.	20300.0	40600.0		04.07.2022	4591	0.33	13600.0	27200.0																																																		
2717	C3.RF4272	Шкаф C3 42U 600*1200, черный, дверь перф.	1.0	шт.	178700.0	178700.0		28.10.2022	4592	0.33	119700.0	119700.0																																																		
2718	C3.PM4012_4	Блок распред.пит.с мониторингом C3, 1 фаза, 32А, С13-36, С19-6, 3 авт., вх.IEC 309, каб.3м	2.0	шт.	121400.0	242800.0		28.10.2022	4592	0.33	81300.0	162600.0																																																		
2719	C3.PV4004_1	Блок распред.пит. C3 верт., 3 фазы, 16А, С13-24, C19-6 , разъем.с фикс, 3 авт., вх.IEC 309, каб.3м	0.0	шт.	47700.0	0.0		28.10.2022	4592	0.33	32000.0	0.0																																																		
2720	C3.PM0001	Датчик температура/влажность	2.0	шт.	4400.0	8800.0		28.10.2022	4592	0.33	2950.0	5900.0																																																		
2721	C3.PM0002	Датчик контроля двери	4.0	шт.	2100.0	8400.0		28.10.2022	4592	0.33	1410.0	5640.0																																																		
2722	C3.PM0003	Датчик дымообнаружения	1.0	шт.	6500.0	6500.0		28.10.2022	4592	0.33	4360.0	4360.0																																																		
2723	C3.PM0004	Датчик утечки воды	1.0	шт.	19000.0	19000.0		28.10.2022	4592	0.33	12700.0	12700.0																																																		
2724	C3.PM0005	Модуль расширения портов датчиков	2.0	шт.	15000.0	30000.0		28.10.2022	4592	0.33	10100.0	20200.0																																																		
2725	C3.OH1001	Органайзер кабельный C3 гориз., 5 пласт.колец, 1U	1.0	шт.	1600.0	1600.0		28.10.2022	4592	0.33	1070.0	1070.0																																																		
2726	C3.OP4201	Органайзер кабельный C3 42U вертик., с пальцами 106мм	2.0	шт.	12900.0	25800.0		28.10.2022	4592	0.33	8600.0	17200.0																																																		
2727	C3.OV2001	Органайзер кабельный C3 верт., 8 металл.колец, 17U, (1компл.=2шт.)	2.0	шт.	16200.0	32400.0		28.10.2022	4592	0.33	10900.0	21800.0																																																		
2728	C3.GR1001	Шина заземления медн.верт. C3 42U, 28 отв.д/подкл.оборуд., 2 отв.д/подкл.к сист.заземл.	1.0	шт.	12000.0	12000.0		28.10.2022	4592	0.33	8000.0	8000.0																																																		
2729	C3.TR1001	Перегородка сплошная C3, д/информац.кабелей, д/шкафов шириной 600 мм	1.0	шт.	2500.0	2500.0		28.10.2022	4592	0.33	1680.0	1680.0																																																		
2730	C3.TR1003	Перегородка C3 с кабельным вводом, д/информац.кабелей, д/шкафов шириной 600 мм	1.0	шт.	2600.0	2600.0		28.10.2022	4592	0.33	1740.0	1740.0																																																		
2731	C3.TR1005	Лоток C3 с кабельным вводом, д/силовых кабелей, д/шкафов шириной 600 мм	1.0	шт.	10700.0	10700.0		28.10.2022	4592	0.33	7200.0	7200.0																																																		
2732	C3.UP2101	ИБП C3 4U 10000ВА/10000 Вт, LCD, АКБ 16х9Ач, выходные клеммы	1.0	шт.	224900.0	224900.0		28.10.2022	4592	0.33	150700.0	150700.0																																																		
2733	C3.PS3001	Стоечный переключатель нагрузки C3, 1U, 230В, 16А, вход C20-2, выход С13-8, C19-1	0.0	шт.	96100.0	0.0		28.10.2022	4592	0.33	64400.0	0.0																																																		
2734	C3.PS3101	Сетевая карта SNMP для переключателя нагрузки	0.0	шт.	20300.0	0.0		28.10.2022	4592	0.33	13600.0	0.0																																																		
2735	C3.BP2001	Панель-заглушка C3 пластик., 1U, быстросъемн.	0.0	шт.	400.0	0.0		28.10.2022	4592	0.33	270.0	0.0																																																		
